,0,1,2,3,4
65,6,65,jaime,We shouldnt stay here We should get back on the river,"['Brienne of Tarth', 'Jaime Lannister']"
66,6,66,brienne,I think these women would understand if I dont care what you think,"['Brienne of Tarth', 'Jaime Lannister']"
67,6,67,man,I didnt leave it here,"['Brienne of Tarth', 'Jaime Lannister']"
68,6,68,man,I had me dagger,"['Brienne of Tarth', 'Jaime Lannister']"
69,6,69,jaime,Untie me Now,"['Brienne of Tarth', 'Jaime Lannister']"
70,6,70,man,"I gave it to you to cut the rope, and now I dont have me dagger no more","['Brienne of Tarth', 'Jaime Lannister']"
71,7,71,man,"So unless it got stuck in your arse on its way to your cunt, it stands to reason that its gone Whoa Whats your business here?","['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
72,7,72,brienne,Traveling a prisoner,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
73,7,73,man,Youre a woman A woman,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
74,7,74,man,"Well, fuck me","['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
75,7,75,brienne,If youve quite finished up,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
76,7,76,brienne,"All right, well be going","['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
77,7,77,man,Whoa Whoa! Who do you fight for?,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
78,7,78,brienne,The Starks MAN 2 What did he do?,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
79,7,79,jaime,Apparently eating is now a crime Who knew?,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
80,7,80,brienne,"No, stealing is a crime","['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
81,7,81,jaime,But its not a crime to starve Thats justice for you,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
82,7,82,man,Where are you taking him?,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
83,7,83,brienne,To Riverrun,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
84,7,84,man,Why Riverrun?,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
85,7,85,brienne,"Steal from the Tullys, its their dungeons you rot in","['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
86,7,86,man,Why not kill him?,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
87,7,87,jaime,For stealing a pig?,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
88,7,88,brienne,I dont give the orders He must be important to someone,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
89,7,89,man,Sending him with you? How important could he be?,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
90,7,90,man,"All right, have it your way, my lady","['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
91,7,91,man,Do I know you?,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
92,7,92,jaime,Have you been to Ashemark?,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
93,7,93,man,No,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
94,7,94,jaime,Then you dont know me,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
95,7,95,man,Do you ever go to the river market at Salt Rock?,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
96,7,96,jaime,Is it near Ashemark?,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
97,7,97,man,No,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
98,7,98,jaime,Ive never been there,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
99,7,99,man,What do you think of these beauties?,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
100,7,100,brienne,I hope you gave them quick deaths,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
101,7,101,man,"Two of them we did, yeah","['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
102,7,102,man,Wait I do know you Thats Jaime Lannister,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
103,7,103,jaime,I wish someone had told me I wouldnt have had to steal that pig,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
104,7,104,brienne,"If this is the Kingslayer, I think Id know about it","['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
105,7,105,man,How do you know what the Kingslayer looks like?,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
106,7,106,man,I was at Whispering Wood I saw him They dragged him out of the woods and threw him down before the king,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
107,7,107,brienne,"Hes not the Kingslayer Sorry to disappoint you If he was, Id only be traveling his head","['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
108,7,108,man,"I have a question for you both And I want you to answer it at the same time I count to three, you both answer Whats his name? One Two Three","['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
109,7,109,brienne,Two quick deaths,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
110,7,110,jaime,Those were Stark men,"['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
111,7,111,brienne,"I dont serve the Starks I serve Lady Catelyn I told you Id take you to Kings Landing, and thats what Im going to do Stay","['Brienne of Tarth', 'Jaime Lannister', 'Soldier Tom', 'Stark Soldier']"
112,8,112,catelyn,Walder Frey is a dangerous man to cross,"['Robb Stark', 'Catelyn Stark']"
113,8,113,robb,I know that,"['Robb Stark', 'Catelyn Stark']"
114,8,114,catelyn,And you mean to do it anyway?,"['Robb Stark', 'Catelyn Stark']"
115,8,115,robb,I love her,"['Robb Stark', 'Catelyn Stark']"
116,8,116,catelyn,I know that seems important to you,"['Robb Stark', 'Catelyn Stark']"
117,8,117,robb,It is important to me,"['Robb Stark', 'Catelyn Stark']"
118,8,118,catelyn,"Your father didnt love me when we married He hardly knew me or I him Love didnt just happen to us We built it slowly over the years, stone by stone, for you, for your brothers and sisters, for all of us Its not as exciting as secret passion in the woods, but it is stronger It lasts longer","['Robb Stark', 'Catelyn Stark']"
119,8,119,robb,"And that is what would be in store for me with one of Walder Freys daughters, what you and father had?","['Robb Stark', 'Catelyn Stark']"
120,8,120,catelyn,Why not? Because shes not beautiful? Because shes not exotic and exciting?,"['Robb Stark', 'Catelyn Stark']"
121,8,121,robb,Now youre arguing just to argue because you arranged it,"['Robb Stark', 'Catelyn Stark']"
122,8,122,catelyn,"And you agreed to it You gave him your word Treat your oaths recklessly, and your people will do the same If your father lived his life for one thing","['Robb Stark', 'Catelyn Stark']"
123,8,123,robb,My father is dead And the only parent I have left has no right to call anyone reckless,"['Robb Stark', 'Catelyn Stark']"
124,9,124,stannis,You said you saw my victory in the flames,"['Stannis Baratheon', 'Melisandre']"
125,9,125,melisandre,l I did I still see it,"['Stannis Baratheon', 'Melisandre']"
126,9,126,stannis,"The flames lied And Im no better than a savage trusting in a fire god I fought for your god in Blackwater Bay I led my men to the gates of the seventh hell as their brothers burned alive, and for what? Attacked from behind by Tywin Lannister and the Tyrells If you see so much in your flames, why didnt you warn me?","['Stannis Baratheon', 'Melisandre']"
127,9,127,melisandre,The Lord of Light only allows me glimpses,"['Stannis Baratheon', 'Melisandre']"
128,9,128,stannis,You claimed to speak for a god,"['Stannis Baratheon', 'Melisandre']"
129,9,129,melisandre,Will you quit the war just because youve lost a battle?,"['Stannis Baratheon', 'Melisandre']"
130,9,130,stannis,You talk about war as if you understand it,"['Stannis Baratheon', 'Melisandre']"
131,9,131,melisandre,Ive been fighting far longer than you,"['Stannis Baratheon', 'Melisandre']"
132,9,132,stannis,Have you? Show me how you fight,"['Stannis Baratheon', 'Melisandre']"
133,9,133,stannis,Show me,"['Stannis Baratheon', 'Melisandre']"
134,9,134,stannis,Wheres your god now? Will he save you? Where is your god?,"['Stannis Baratheon', 'Melisandre']"
135,9,135,melisandre,Inside you,"['Stannis Baratheon', 'Melisandre']"
136,9,136,stannis,I murdered my brother,"['Stannis Baratheon', 'Melisandre']"
137,9,137,melisandre,We murdered him Share the weight with me,"['Stannis Baratheon', 'Melisandre']"
138,9,138,stannis,He wasnt your brother,"['Stannis Baratheon', 'Melisandre']"
139,9,139,melisandre,This war has just begun It will last for years Thousands will die at your command You will betray the men serving you You will betray your family You will betray everything you once held dear And it will all be worth it because you are the Son of Fire You are the Warrior of Light You will sweep aside this pretender and that one You will be king,"['Stannis Baratheon', 'Melisandre']"
140,9,140,stannis,"You promise these things, but you dont know None of us know","['Stannis Baratheon', 'Melisandre']"
141,9,141,melisandre,Let me show you,"['Stannis Baratheon', 'Melisandre']"
142,9,142,melisandre,"Look into the fire, my king Look","['Stannis Baratheon', 'Melisandre']"
143,9,143,stannis,I see fire,"['Stannis Baratheon', 'Melisandre']"
144,9,144,melisandre,"Keep looking Do you see? Do you see, my king?","['Stannis Baratheon', 'Melisandre']"
145,9,145,stannis,Yes,"['Stannis Baratheon', 'Melisandre']"
146,10,146,theon,"I will kill that man I dont care how many arrows they feather me with, how many spears they run through me, I will kill that horn-blowing cunt before I fall","['Theon Greyjoy', 'Maester Luwin']"
147,10,147,luwin,They want you to know youre surrounded,"['Theon Greyjoy', 'Maester Luwin']"
148,10,148,theon,I know Im surrounded I know that because I stood on the battlements and saw I was surrounded,"['Theon Greyjoy', 'Maester Luwin']"
149,10,149,luwin,They dont want you to sleep They want to sap your spirit before,"['Theon Greyjoy', 'Maester Luwin']"
150,10,150,theon,"Thank you, wise bald man Thank you for explaining siege tactics to me","['Theon Greyjoy', 'Maester Luwin']"
151,10,151,theon,No word from my father?,"['Theon Greyjoy', 'Maester Luwin']"
152,10,152,luwin,No,"['Theon Greyjoy', 'Maester Luwin']"
153,10,153,theon,Send more ravens,"['Theon Greyjoy', 'Maester Luwin']"
154,10,154,luwin,You killed all the ravens,"['Theon Greyjoy', 'Maester Luwin']"
155,10,155,theon,The first time I saw Winterfell,"['Theon Greyjoy', 'Maester Luwin']"
156,10,156,theon,"First time I saw Winterfell, it looked like something that had been here for thousands of years and would be here for thousands of years after I was dead I saw it and I thought, Of course, Ned Stark crushed our rebellion and killed my brothers We never stood a chance against the man who lives here","['Theon Greyjoy', 'Maester Luwin']"
157,10,157,luwin,Lord Stark went out of his way to make it your home,"['Theon Greyjoy', 'Maester Luwin']"
158,10,158,theon,"Yes, my captors were so very kind to me You love reminding me of that Everyone in this frozen pile of shit has always loved reminding me of that You know what its like to be told how lucky you are to be someones prisoner? To be told how much you owe them? And then to go back home to your real father","['Theon Greyjoy', 'Maester Luwin']"
159,10,159,theon,"I will kill that man I swear to the Drowned God, the Old Gods, the New Gods, to every fucking god in every fucking heaven, I will kill that man","['Theon Greyjoy', 'Maester Luwin']"
160,10,160,luwin,"Theon, listen to me I serve Winterfell Now Winterfell is yours Im bound by oath to serve you","['Theon Greyjoy', 'Maester Luwin']"
161,10,161,theon,"And whats your counsel, trusted friend?","['Theon Greyjoy', 'Maester Luwin']"
162,10,162,luwin,Run,"['Theon Greyjoy', 'Maester Luwin']"
163,10,163,luwin,Five hundred Northmen wait outside the walls You have 20 men You cant win Wait for nightfall and run,"['Theon Greyjoy', 'Maester Luwin']"
164,10,164,theon,"Theres nowhere to run Id never make it back to the Iron Islands And even if I did, even if by some miracle I slipped through the lines and made it home, Id be a coward The Greyjoy who ran The shame of the family","['Theon Greyjoy', 'Maester Luwin']"
165,10,165,luwin,Dont go home Join the Nights Watch,"['Theon Greyjoy', 'Maester Luwin']"
166,10,166,luwin,"Once a man has taken the black, hes beyond reach of the law All his past crimes are forgiven","['Theon Greyjoy', 'Maester Luwin']"
167,10,167,theon,I wont make it to the Wall I wont make it 10 feet past the Winterfell gates,"['Theon Greyjoy', 'Maester Luwin']"
168,10,168,luwin,There are ways Hidden passageways built so the Lords of Winterfell could escape The road will be dangerous But with a little luck.,"['Theon Greyjoy', 'Maester Luwin']"
169,10,169,luwin,"The Nights Watch is an ancient, honorable order Youll have opportunities there","['Theon Greyjoy', 'Maester Luwin']"
170,10,170,theon,The opportunity for Jon Snow to cut my throat in my sleep,"['Theon Greyjoy', 'Maester Luwin']"
171,10,171,luwin,The opportunity to make amends for what youve done,"['Theon Greyjoy', 'Maester Luwin']"
172,10,172,theon,"Ive done a lot, havent I? Things I never imagined myself doing","['Theon Greyjoy', 'Maester Luwin']"
173,10,173,luwin,"Ive known you many years, Theon Greyjoy Youre not the man youre pretending to be Not yet","['Theon Greyjoy', 'Maester Luwin']"
174,10,174,theon,You may be right But Ive gone too far to pretend to be anything else,"['Theon Greyjoy', 'Maester Luwin']"
175,11,175,theon,"You hear that? Thats the mating call of the Northmen They want to fuck us Well, I havent had a good fuck in weeks Im ready for one","['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
176,11,176,theon,They say every ironborn man is worth a dozen from the mainland,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
177,11,177,men,Aye,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
178,11,178,theon,You think theyre right?,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
179,11,179,black lorren,Aye,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
180,11,180,theon,"We die today, brothers We die bleeding from 100 wounds with arrows in our necks and spears in our guts, but our war cries will echo through eternity They will sing about the battle of Winterfell until the Iron Islands have slipped beneath the waves Every man, woman and child will know who we were and how long we stood Aggar and Gelmarr, Wex and Urzen, Stygg and Black Lorren Ironborn warriors will cry out our names as they leap onto the shores of Seagard and Faircastle","['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
181,11,181,men,Aye,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
182,11,182,theon,Mothers will name their sons for us,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
183,11,183,men,Aye,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
184,11,184,theon,Girls will think of us with their lovers inside them,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
185,11,185,men,Aye,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
186,11,186,theon,And whoever kills that fucking horn-blower will stand in bronze above the shores of Pyke,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
187,11,187,men,Aye,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
188,11,188,theon,What is dead may never die,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
189,11,189,men,What is dead may never die,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
190,11,190,black lorren,Thought hed never shut up,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
191,11,191,dagmer,It was a good speech Didnt want to interrupt,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren']"
192,12,192,luwin,What is this? What are you doing?,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren', 'Maester Luwin']"
193,12,193,dagmer,Lets go home,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren', 'Maester Luwin']"
194,12,194,man,Come on,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren', 'Maester Luwin']"
195,12,195,tyrion,Why should I believe you?,"['Theon Greyjoy', 'Dagmer Cleftjaw', 'Black Lorren', 'Maester Luwin']"
196,13,196,varys,Why would I lie about it?,"['Tyrion Lannister', 'Lord Varys', 'Podrick Payne']"
197,13,197,tyrion,To create strife between my sister and me,"['Tyrion Lannister', 'Lord Varys', 'Podrick Payne']"
198,13,198,varys,"Where before there was nothing but love Ser Mandon Moore tried to kill you on your sisters orders If it werent for your squires bravery, youd be a dead man","['Tyrion Lannister', 'Lord Varys', 'Podrick Payne']"
199,13,199,tyrion,Pod,"['Tyrion Lannister', 'Lord Varys', 'Podrick Payne']"
200,13,200,podrick,"Yes, my lord?","['Tyrion Lannister', 'Lord Varys', 'Podrick Payne']"
201,13,201,tyrion,Would it be excessive of me to ask you to save my life twice in a week?,"['Tyrion Lannister', 'Lord Varys', 'Podrick Payne']"
202,13,202,podrick,"No, my lord","['Tyrion Lannister', 'Lord Varys', 'Podrick Payne']"
203,13,203,tyrion,"Youre a good lad Get Bronn, tell him I want four of his most loyal gold cloaks outside my door at all times","['Tyrion Lannister', 'Lord Varys', 'Podrick Payne']"
204,13,204,varys,Im afraid your friend has been relieved of his command of the City Watch The gold cloaks are now firmly in the hands of your father or your sister It varies from cloak to cloak,"['Tyrion Lannister', 'Lord Varys', 'Podrick Payne']"
205,13,205,tyrion,Then my hill tribesmen,"['Tyrion Lannister', 'Lord Varys', 'Podrick Payne']"
