,0,1,2,3,4
74,10,74,stannis,They feeding you enough?,"['Davos Seaworth', 'Stannis Baratheon']"
75,10,75,davos,"Two meals a day Cold for breakfast, hot for supper I cannot complain","['Davos Seaworth', 'Stannis Baratheon']"
76,10,76,stannis,You dont belong in a place like this,"['Davos Seaworth', 'Stannis Baratheon']"
77,10,77,davos,"Well, its sad to say, but Ive seen worse","['Davos Seaworth', 'Stannis Baratheon']"
78,10,78,stannis,Yeah,"['Davos Seaworth', 'Stannis Baratheon']"
79,10,79,davos,Im sorry about your son Didnt get the chance to tell you before Good lad Loyal lad,"['Davos Seaworth', 'Stannis Baratheon']"
80,10,80,stannis,Melisandres returned,"['Davos Seaworth', 'Stannis Baratheon']"
81,10,81,davos,I didnt know shed been gone,"['Davos Seaworth', 'Stannis Baratheon']"
82,10,82,stannis,Came back with a bastard boy Roberts bastard boy,"['Davos Seaworth', 'Stannis Baratheon']"
83,10,83,davos,Why?,"['Davos Seaworth', 'Stannis Baratheon']"
84,10,84,stannis,She says theres power in kings blood,"['Davos Seaworth', 'Stannis Baratheon']"
85,10,85,davos,Shes going to kill him,"['Davos Seaworth', 'Stannis Baratheon']"
86,10,86,stannis,Sacrifice him,"['Davos Seaworth', 'Stannis Baratheon']"
87,10,87,davos,"Forgive me, Your Grace, Im not a learned man, but is there a difference between kill and sacrifice? The boy is your nephew","['Davos Seaworth', 'Stannis Baratheon']"
88,10,88,stannis,What of it? Were at war Why should I spare the son of some tavern slut Robert bedded one drunken night?,"['Davos Seaworth', 'Stannis Baratheon']"
89,10,89,davos,Because he has your blood in his veins,"['Davos Seaworth', 'Stannis Baratheon']"
90,10,90,stannis,So did Renly,"['Davos Seaworth', 'Stannis Baratheon']"
91,10,91,davos,"Renly wronged you Renly declared himself king when the throne belonged to you He raised an army, stole your bannermen This boy has done you no harm Hes an innocent","['Davos Seaworth', 'Stannis Baratheon']"
92,10,92,stannis,"How many boys live in Westeros? How many girls? How many men? How many women?The darkness will devour them all, she says The night that never ends Unless I triumph I never asked for this No more than I asked to be king We do not choose our destiny, but we must do our duty, no? Great or small, we must do our duty Whats one bastard boy against a kingdom?","['Davos Seaworth', 'Stannis Baratheon']"
93,10,93,davos,"Your Grace, why did you come to see me today?","['Davos Seaworth', 'Stannis Baratheon']"
94,10,94,stannis,I came to free you If you swear never to raise your hand to the Lady Melisandre again,"['Davos Seaworth', 'Stannis Baratheon']"
95,10,95,davos,I swear it I cant swear never to speak against her,"['Davos Seaworth', 'Stannis Baratheon']"
96,10,96,stannis,You have little regard for your own life,"['Davos Seaworth', 'Stannis Baratheon']"
97,10,97,davos,"Quite little, Your Grace Verging on none You could have freed me yesterday or tomorrow, but you came to me now before this boy is put to the knife because you knew Id counsel restraint You came to hear me say it because you believe it yourself Youre not a man who slaughters innocents for gain or glory When my son was five he said to me, I dont ever want to die I wanted to say to him, You wont, child You wont ever I hated the idea of him lying awake in the dark, afraid I think mothers and fathers made up the gods because they wanted their children to sleep through the night","['Davos Seaworth', 'Stannis Baratheon']"
98,10,98,stannis,"I saw a vision in the flames A great battle in the snow I saw it And you saw whatever she gave birth to I never believed, but when you see the truth, when its right there in front of you as real as these iron bars, how can you deny her god is real?","['Davos Seaworth', 'Stannis Baratheon']"
99,12,99,prendahl,Little dragon bitch She talks too much,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
100,12,100,daario,You talk too much,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
101,12,101,mero,She wont talk so much when shes choking on my cock,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
102,12,102,daario,8000 unsullied stand between her and your cock,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
103,12,103,mero,My cock will find a way Tell him Is there any place that my cock cant reach?,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
104,12,104,daario,Shell tell me whatever you pay her to tell me,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
105,12,105,mero,"Daario Naharis, the whore who doesnt like whores","['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
106,12,106,daario,"I like them very much I just refuse to pay them And Im no whore, my friend","['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
107,12,107,mero,She sells her sheath and you sell your blade Whats the difference?,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
108,12,108,daario,I fight for beauty,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
109,12,109,prendahl,For beauty?,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
110,12,110,mero,We fight for gold,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
111,12,111,daario,The gods gave men two gifts to entertain ourselves before we die the thrill of fucking a woman who wants to be fucked and the thrill of killing a man who wants to kill you,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
112,12,112,mero,Youll die young,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
113,12,113,prendahl,"What do we do about the dragon girl? We cant beat 8,000 Unsullied on the battlefield","['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
114,12,114,mero,There wont be a battle And we dont have to deal with her eunuchs We only have to deal with her,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
115,12,115,prendahl,Shes well guarded,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
116,12,116,mero,Tonights a new moon One of us slips into her camp past her Unsullied and her knights,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
117,12,117,prendahl,Which one of us?,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
118,12,118,mero,"Close your eyes, love","['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
119,12,119,mero,"Three coins A coin from Meereen, a coin from Volantis, and a coin from Braavos The Braavosi does the deed One for each of us, darling No peeking","['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
120,12,120,daario,Do you hear me? Follow my voice Im right here,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
121,12,121,daario,You have something for me?,"['Mero', 'Prendahl na Ghezn', 'Daario Naharis', ""Yunkai'i Whore""]"
122,13,122,daario,Valar morghulis,"['Sansa Stark', 'Shae', 'Tyrion Lannister', 'Podrick Payne']"
123,13,123,tyrion,Lady Sansa,"['Sansa Stark', 'Shae', 'Tyrion Lannister', 'Podrick Payne']"
124,13,124,sansa,"You look very handsome, my lord","['Sansa Stark', 'Shae', 'Tyrion Lannister', 'Podrick Payne']"
125,13,125,tyrion,"Oh, yes The husband of your dreams But you do look glorious Perhaps we could have a moment alone Do you mind? Podrick, could you escort Lady Starks handmaiden?","['Sansa Stark', 'Shae', 'Tyrion Lannister', 'Podrick Payne']"
126,14,126,tyrion,"My lady, I want you to know I didnt ask for this","['Sansa Stark', 'Tyrion Lannister']"
127,14,127,sansa,"I hope I will not disappoint you, my lord","['Sansa Stark', 'Tyrion Lannister']"
128,14,128,tyrion,"No, dont You dont have to speak to me as a prisoner anymore You wont be a prisoner after today Youll be my wife I suppose thats a different kind of prison I just wanted to say Im just trying to say very badly I just just want to say I know how you feel","['Sansa Stark', 'Tyrion Lannister']"
129,14,129,sansa,"I doubt that very much, my lord","['Sansa Stark', 'Tyrion Lannister']"
130,14,130,tyrion,Youre right I have no idea how you feel And you have no idea how I feel,"['Sansa Stark', 'Tyrion Lannister']"
131,14,131,tyrion,"But I promise you one thing, my lady I wont ever hurt you Do you drink wine?","['Sansa Stark', 'Tyrion Lannister']"
132,14,132,sansa,When I have to,"['Sansa Stark', 'Tyrion Lannister']"
133,14,133,tyrion,"Well, today you have to","['Sansa Stark', 'Tyrion Lannister']"
134,16,134,margaery,"You look radiant, Your Grace","['Cersei Lannister', 'Margaery Tyrell', 'Loras Tyrell']"
135,16,135,cersei,Radiant? Why radiant?,"['Cersei Lannister', 'Margaery Tyrell', 'Loras Tyrell']"
136,16,136,margaery,Its the word that came to mind,"['Cersei Lannister', 'Margaery Tyrell', 'Loras Tyrell']"
137,16,137,margaery,Were going to be sisters soon We should be friends,"['Cersei Lannister', 'Margaery Tyrell', 'Loras Tyrell']"
138,16,138,cersei,"Youre a musical girl, arent you? I imagine you have a lovely voice","['Cersei Lannister', 'Margaery Tyrell', 'Loras Tyrell']"
139,16,139,margaery,"A better dancer than a singer, Im afraid","['Cersei Lannister', 'Margaery Tyrell', 'Loras Tyrell']"
140,16,140,cersei,"Ah, but you know the song The Rains of Castamere?","['Cersei Lannister', 'Margaery Tyrell', 'Loras Tyrell']"
141,16,141,margaery,Of course They play it so often here at court,"['Cersei Lannister', 'Margaery Tyrell', 'Loras Tyrell']"
142,16,142,cersei,So you know the story of House Reyne of Castamere?,"['Cersei Lannister', 'Margaery Tyrell', 'Loras Tyrell']"
143,16,143,margaery,"Not as well as you, Im sure","['Cersei Lannister', 'Margaery Tyrell', 'Loras Tyrell']"
144,17,144,cersei,"Of course, ambitious climbers dont want to stop on the second highest rung If only you could take that final step, youd see further than all the rest Youd be alone with nothing but blue sky above you So Lord Reyne built a castle as grand as Casterly Rock He gave his wife diamonds larger than any my mother ever wore And finally one day, he rebelled against my father Do you know where House Reyne is now?","['Cersei Lannister', 'Margaery Tyrell']"
145,17,145,margaery,Gone,"['Cersei Lannister', 'Margaery Tyrell']"
146,17,146,cersei,"Gone A gentle word Why not say slaughtered? Every man, woman, and child put to the sword","['Cersei Lannister', 'Margaery Tyrell']"
147,17,147,cersei,"I remember seeing their bodies hanging high above the gates of Casterly Rock My father let them rot up there all summer It was a long summer And now the rains weep oer their halls, and not a soul to hear","['Cersei Lannister', 'Margaery Tyrell']"
148,17,148,cersei,"If you ever call me sister again, Ill have you strangled in your sleep","['Cersei Lannister', 'Margaery Tyrell']"
149,18,149,sansa,What are you doing?,"['Sansa Stark', 'Tyrion Lannister', 'Joffrey Baratheon', 'Bronn', 'Margaery Tyrell', 'Loras Tyrell', 'Olenna Tyrell', 'Cersei Lannister', 'Tywin Lannister', 'Grand Maester Pycelle', 'Lord Varys', 'High Septon']"
150,18,150,joffrey,"Your fathers gone As the father of the realm, it is my duty to give you away to your husband","['Sansa Stark', 'Tyrion Lannister', 'Joffrey Baratheon', 'Bronn', 'Margaery Tyrell', 'Loras Tyrell', 'Olenna Tyrell', 'Cersei Lannister', 'Tywin Lannister', 'Grand Maester Pycelle', 'Lord Varys', 'High Septon']"
151,18,151,high septon,You may now cloak the bride and bring her under your protection,"['Sansa Stark', 'Tyrion Lannister', 'Joffrey Baratheon', 'Bronn', 'Margaery Tyrell', 'Loras Tyrell', 'Olenna Tyrell', 'Cersei Lannister', 'Tywin Lannister', 'Grand Maester Pycelle', 'Lord Varys', 'High Septon']"
152,18,152,tyrion,Could you,"['Sansa Stark', 'Tyrion Lannister', 'Joffrey Baratheon', 'Bronn', 'Margaery Tyrell', 'Loras Tyrell', 'Olenna Tyrell', 'Cersei Lannister', 'Tywin Lannister', 'Grand Maester Pycelle', 'Lord Varys', 'High Septon']"
153,18,153,tyrion,Thank you,"['Sansa Stark', 'Tyrion Lannister', 'Joffrey Baratheon', 'Bronn', 'Margaery Tyrell', 'Loras Tyrell', 'Olenna Tyrell', 'Cersei Lannister', 'Tywin Lannister', 'Grand Maester Pycelle', 'Lord Varys', 'High Septon']"
154,18,154,high septon,"Your Grace, Your Grace, my lords, my ladies, we stand here in the sight of gods and men to witness the union of man and wife One flesh, one heart, one soul, now and forever","['Sansa Stark', 'Tyrion Lannister', 'Joffrey Baratheon', 'Bronn', 'Margaery Tyrell', 'Loras Tyrell', 'Olenna Tyrell', 'Cersei Lannister', 'Tywin Lannister', 'Grand Maester Pycelle', 'Lord Varys', 'High Septon']"
155,19,155,melisandre,Have you ever seen one like it?,"['Gendry', 'Melisandre']"
156,19,156,gendry,Ive never seen anything like any of this Not in my life,"['Gendry', 'Melisandre']"
157,19,157,melisandre,"Its shocking, isnt it, the first time you encounter real wealth? When I was your age, I lived on one bowl of stew a day And stew is a kind word for it","['Gendry', 'Melisandre']"
158,19,158,gendry,In Flea Bottom we called them bowls of brown Wed pretend that the meat in them was chicken We knew it wasnt chicken,"['Gendry', 'Melisandre']"
159,19,159,melisandre,"Here, taste this","['Gendry', 'Melisandre']"
160,19,160,melisandre,You think Im trying to poison you?,"['Gendry', 'Melisandre']"
161,19,161,gendry,Thats good,"['Gendry', 'Melisandre']"
162,19,162,gendry,Thats really good,"['Gendry', 'Melisandre']"
163,19,163,melisandre,Where do you think its from?,"['Gendry', 'Melisandre']"
164,19,164,gendry,I couldnt even guess,"['Gendry', 'Melisandre']"
165,19,165,melisandre,"Doesnt matter, does it? Its the real thing or its not You only need a tongue to tell the difference Go on, have some more You still dont trust it You think this is all a mistake and that youll have to pay somehow for every bite you take","['Gendry', 'Melisandre']"
166,19,166,gendry,"That thought had crossed my mind, yeah","['Gendry', 'Melisandre']"
167,19,167,melisandre,There are no mistakes Not for us,"['Gendry', 'Melisandre']"
168,19,168,gendry,Im a mistake Im only here because my father grabbed my mother instead of the girl next to her in the tavern,"['Gendry', 'Melisandre']"
169,19,169,melisandre,"Your father chose your mother because the Lord of Light willed it He willed it so you could be here right now with a power inside you you cant even begin to understand And He brought me here to draw it from you and birth it into the world Were both a part of His plan He wants this for us No, He demands this of us","['Gendry', 'Melisandre']"
170,19,170,gendry,I dont understand This this doesnt seem very religious,"['Gendry', 'Melisandre']"
171,19,171,melisandre,"According to whom? The Silent Sisters? With their stern looks, muzzled mouths, and dried-up cunts? What have their gods done for you? Hmm? When you pray to them, whats their answer? A god is real or hes not You only need eyes to see","['Gendry', 'Melisandre']"
172,19,172,melisandre,"Death is coming for everyone and everything A darkness that will swallow the dawn And we can stop it, you and I","['Gendry', 'Melisandre']"
173,19,173,melisandre,Let me show you what you have inside you Come fight death with me,"['Gendry', 'Melisandre']"
174,19,174,gendry,What are you doing?,"['Gendry', 'Melisandre']"
175,19,175,melisandre,You have to trust me,"['Gendry', 'Melisandre']"
176,19,176,gendry,What ? Get it away Get it off me,"['Gendry', 'Melisandre']"
177,19,177,melisandre,"Dont fight, dont fight They wont take much","['Gendry', 'Melisandre']"
178,19,178,gendry,Why are you doing this?,"['Gendry', 'Melisandre']"
179,19,179,melisandre,I told you theres power in the blood of kings And you have so much blood,"['Gendry', 'Melisandre']"
180,20,180,melisandre,You can blame Ser Davos He didnt believe in the power of kings blood He wanted a demonstration,"['Gendry', 'Melisandre', 'Davos Seaworth', 'Stannis Baratheon']"
181,20,181,gendry,"Please Please, Your Grace My lord","['Gendry', 'Melisandre', 'Davos Seaworth', 'Stannis Baratheon']"
