,0,1,2,3,4
69,10,69,tyrion,The northerners will never forget,"['Tyrion Lannister', 'Tywin Lannister']"
70,10,70,tywin,Good Let them remember what happens when they march on the south All the Stark men are dead Winterfell is a ruin Roose Bolton will be named Warden of the North until your son by Sansa comes of age,"['Tyrion Lannister', 'Tywin Lannister']"
71,10,71,tywin,I believe you still have some work to do on that score,"['Tyrion Lannister', 'Tywin Lannister']"
72,10,72,tyrion,Do you think shell open her legs for me after I tell her how we murdered her mother and brother?,"['Tyrion Lannister', 'Tywin Lannister']"
73,10,73,tywin,"One way or another, you will get that girl pregnant","['Tyrion Lannister', 'Tywin Lannister']"
74,10,74,tyrion,I will not rape her,"['Tyrion Lannister', 'Tywin Lannister']"
75,10,75,tywin,Shall I explain to you in one easy lesson how the world works?,"['Tyrion Lannister', 'Tywin Lannister']"
76,10,76,tyrion,Use small words Im not as bright as you,"['Tyrion Lannister', 'Tywin Lannister']"
77,10,77,tywin,The house that puts family first will always defeat the house that puts the whims and wishes of its sons and daughters first A good man does everything in his power to better his familys position regardless of his own selfish desires,"['Tyrion Lannister', 'Tywin Lannister']"
78,10,78,tywin,Does that amuse you?,"['Tyrion Lannister', 'Tywin Lannister']"
79,10,79,tyrion,"No, its a very good lesson Only its easy for you to preach utter devotion to family when youre making all the decisions","['Tyrion Lannister', 'Tywin Lannister']"
80,10,80,tywin,"Easy for me, is it?","['Tyrion Lannister', 'Tywin Lannister']"
81,10,81,tyrion,When have you ever done something that wasnt in your interest but solely for the benefit of the family?,"['Tyrion Lannister', 'Tywin Lannister']"
82,10,82,tywin,"The day that you were born I wanted to carry you into the sea and let the waves wash you away Instead, I let you live And I brought you as my son Because youre a Lannister","['Tyrion Lannister', 'Tywin Lannister']"
83,10,83,tyrion,Sansa,"['Tyrion Lannister', 'Tywin Lannister']"
84,12,84,meera,Its empty,"['Meera Reed', 'Jojen Reed', 'Hodor', 'Bran Stark', 'Summer']"
85,12,85,jojen,Lets find a place to sleep,"['Meera Reed', 'Jojen Reed', 'Hodor', 'Bran Stark', 'Summer']"
86,13,86,hodor,Hodor Hodor,"['Meera Reed', 'Jojen Reed', 'Hodor', 'Bran Stark', 'Summer']"
87,13,87,bran,"Dont, Hodor","['Meera Reed', 'Jojen Reed', 'Hodor', 'Bran Stark', 'Summer']"
88,13,88,bran,Maybe we shouldnt stay,"['Meera Reed', 'Jojen Reed', 'Hodor', 'Bran Stark', 'Summer']"
89,13,89,meera,Youd rather be out there?,"['Meera Reed', 'Jojen Reed', 'Hodor', 'Bran Stark', 'Summer']"
90,13,90,bran,There are a lot of stories about this place Horrible stories,"['Meera Reed', 'Jojen Reed', 'Hodor', 'Bran Stark', 'Summer']"
91,13,91,jojen,I always quite liked the horrible stories,"['Meera Reed', 'Jojen Reed', 'Hodor', 'Bran Stark', 'Summer']"
92,13,92,bran,So did I Once,"['Meera Reed', 'Jojen Reed', 'Hodor', 'Bran Stark', 'Summer']"
93,13,93,bran,You ever heard about the Rat Cook?,"['Meera Reed', 'Jojen Reed', 'Hodor', 'Bran Stark', 'Summer']"
94,13,94,meera,No Whos he?,"['Meera Reed', 'Jojen Reed', 'Hodor', 'Bran Stark', 'Summer']"
95,13,95,bran,"Just a cook in the Nights Watch He was angry at the king for something, I dont remember When the king was visiting the Nightfort, the cook killed the kings son, cooked him into a big pie with onions, carrots, mushrooms and bacon That night he served the pie to the king He liked the taste of his son so much, he asked for a second slice The gods turned the cook into a giant white rat who could only eat his own young Hes been roaming the Nightfort ever since, devouring his own babies But no matter what he does, hes always hungry","['Meera Reed', 'Jojen Reed', 'Hodor', 'Bran Stark', 'Summer']"
96,13,96,meera,If the gods turned every killer into a giant white rat-,"['Meera Reed', 'Jojen Reed', 'Hodor', 'Bran Stark', 'Summer']"
97,13,97,bran,It wasnt for murder the gods cursed the Rat Cook or for serving the kings son in a pie He killed a guest beneath his roof Thats something the gods cant forgive,"['Meera Reed', 'Jojen Reed', 'Hodor', 'Bran Stark', 'Summer']"
98,14,98,walder,"The late Walder Frey, old Hoster called me because I didnt get my men to the Trident in time for battle He thought he was witty Look at us now, Tully Youre dead, your daughter-Catelyns dead, your grandsons dead, your son spent his wedding night in a dungeon and Im Lord of Riverrun","['Walder Frey', 'Roose Bolton']"
99,14,99,roose bolton,The Blackfish escaped,"['Walder Frey', 'Roose Bolton']"
100,14,100,walder,An old man on the run with no allies I have Tywin Lannister backing me Who does he have?,"['Walder Frey', 'Roose Bolton']"
101,14,101,roose bolton,As you say,"['Walder Frey', 'Roose Bolton']"
102,14,102,walder,"They all laughed at me, all those high lords They all thought they were better than me Ned Stark, Hoster Tully People snigger when I marry a young girl, but who said a word when Jon Arryn married the little Tully bitch?","['Walder Frey', 'Roose Bolton']"
103,14,103,roose bolton,Youll be needing a new young girl,"['Walder Frey', 'Roose Bolton']"
104,14,104,walder,Yeah Got that to look forward to,"['Walder Frey', 'Roose Bolton']"
105,14,105,walder,"And you, the Warden of the North No more Starks to bow and scrape to Must have been torture following that stupid boy all over the country","['Walder Frey', 'Roose Bolton']"
106,14,106,roose bolton,He ignored my advice at every turn If hed been a trifle less arrogant-,"['Walder Frey', 'Roose Bolton']"
107,14,107,walder,Calling himself the Young Wolf Hows that for pomposity?,"['Walder Frey', 'Roose Bolton']"
108,14,108,walder,"Well, heres to the Young Wolf","['Walder Frey', 'Roose Bolton']"
109,14,109,roose bolton,Forever young,"['Walder Frey', 'Roose Bolton']"
110,14,110,walder,Will you move to Winterfell now that the wars over?,"['Walder Frey', 'Roose Bolton']"
111,14,111,roose bolton,At some point perhaps But Winterfells in ruins,"['Walder Frey', 'Roose Bolton']"
112,14,112,walder,"Yeah What happened up there? I heard the Greyjoy boy seized the place I heard he killed all the ravens And after that, nothing","['Walder Frey', 'Roose Bolton']"
113,14,113,roose bolton,I sent my bastard Ramsay to root him out Robb Stark offered amnesty for the ironborn if they gave us Theon,"['Walder Frey', 'Roose Bolton']"
114,14,114,walder,Oh And?,"['Walder Frey', 'Roose Bolton']"
115,15,115,ramsay,"Well, the girls werent lying You had a good-sized cock","['Ramsay Snow', 'Theon Greyjoy']"
116,15,116,ramsay,What? No Pork sausage You think Im some sort of savage?,"['Ramsay Snow', 'Theon Greyjoy']"
117,15,117,ramsay,People talk about phantom limbs An amputee might have an itch where his foot used to be So Ive always wondered do eunuchs have a phantom cock?,"['Ramsay Snow', 'Theon Greyjoy']"
118,15,118,ramsay,"Next time you think about naked girls, would you feel an itch?","['Ramsay Snow', 'Theon Greyjoy']"
119,15,119,ramsay,Sorry I shouldnt make jokes My mother taught me not to throw stones at cripples,"['Ramsay Snow', 'Theon Greyjoy']"
120,15,120,ramsay,But my father taught me to aim for their head,"['Ramsay Snow', 'Theon Greyjoy']"
121,15,121,theon,Kill me,"['Ramsay Snow', 'Theon Greyjoy']"
122,15,122,ramsay,"Sorry, what?","['Ramsay Snow', 'Theon Greyjoy']"
123,15,123,theon,Kill me,"['Ramsay Snow', 'Theon Greyjoy']"
124,15,124,ramsay,A little louder,"['Ramsay Snow', 'Theon Greyjoy']"
125,15,125,theon,Kill me,"['Ramsay Snow', 'Theon Greyjoy']"
126,15,126,ramsay,Youre no good to me dead We need you,"['Ramsay Snow', 'Theon Greyjoy']"
127,15,127,ramsay,"You dont look like a Theon Greyjoy anymore Thats a name for a lord But youre not a lord, are you? Youre just meat","['Ramsay Snow', 'Theon Greyjoy']"
128,15,128,ramsay,Stinking meat,"['Ramsay Snow', 'Theon Greyjoy']"
129,15,129,ramsay,You reek Reek! Thats a good name for you Whats your name?,"['Ramsay Snow', 'Theon Greyjoy']"
130,15,130,theon,Theon Greyjoy,"['Ramsay Snow', 'Theon Greyjoy']"
131,15,131,ramsay,Whats your name?,"['Ramsay Snow', 'Theon Greyjoy']"
132,15,132,theon,Th Theon Greyjoy,"['Ramsay Snow', 'Theon Greyjoy']"
133,15,133,theon,Please,"['Ramsay Snow', 'Theon Greyjoy']"
134,15,134,ramsay,What is your name?,"['Ramsay Snow', 'Theon Greyjoy']"
135,15,135,theon,Reek My name is Reek,"['Ramsay Snow', 'Theon Greyjoy']"
136,16,136,bran,Hodor,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed']"
137,16,137,sam,Dont kill me,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed']"
138,16,138,meera,Who are you?,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed']"
139,17,139,gilly,Sam! Sam,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
140,17,140,meera,Who are you?,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
141,17,141,gilly,Gilly Dont hurt us,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
142,17,142,jojen,Where are you going?,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
143,17,143,sam,To Castle Black Im a brother of the Nights Watch,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
144,17,144,bran,"My brother, hes in the Nights-","['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
145,17,145,jojen,Shush,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
146,17,146,sam,Whos your brother?,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
147,17,147,jojen,Doesnt matter,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
148,17,148,sam,Youre Jons brother The one who fell from the window,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
149,17,149,bran,"No, Im not","['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
150,17,150,sam,Ive been around Ghost enough to know a direwolf when I see one And Ive heard all about Hodor,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
151,17,151,hodor,Hodor,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
152,17,152,sam,"Id be dead if it wasnt for Jon If youre his brother, youre my brother, too And anything I can do to help you, I will","['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
153,17,153,bran,Take us north of the Wall,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
154,17,154,sam,What? Why in the world would you want to go-,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
155,17,155,bran,I dont want to I have to,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
156,17,156,jojen,How did you get through the Wall?,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
157,17,157,meera,Does the well lead to an underground river? Is that how you came here?,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
158,17,158,sam,Come with us There are steps carved into the south side of the Wall Hodor can carry you to the top Well walk straight to Castle Black,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
159,17,159,gilly,Come with us Theres nothing north but death,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
160,17,160,sam,"If Jon is alive, then Castle Blacks where hell be Its the safest place for you","['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
161,17,161,jojen,Theres nowhere safe any longer You know that,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
162,17,162,sam,"What I know is what I saw And if you saw it, too, youd run the other way","['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
163,17,163,jojen,You saw the white walkers and the army of the dead,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
164,17,164,sam,How do you know all that?,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
165,17,165,jojen,The Nights Watch cant stop them The kings of Westeros and all their armies cant stop them,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
166,17,166,sam,But youre going to stop them?,"['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
167,17,167,bran,"Please, Sam I have to go north I have to","['Bran Stark', 'Summer', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam']"
168,19,168,balon,"Balon Greyjoy, Lord of the Iron Islands and invader of the North I give you until the full moon to order all ironborn scum out of the North and back to those shit-stained rocks you call a home","['Balon Greyjoy', 'Yara Greyjoy']"
169,19,169,balon,"On the first night of the full moon, I will hunt down every islander still in our lands and flay them living the way I flayed the 20 ironborn scum I found at Winterfell In the box youll find a special gift Theons favorite toy He cried when I took it away from him","['Balon Greyjoy', 'Yara Greyjoy']"
170,19,170,balon,"Leave the North now or more boxes will follow with more Theon Signed Ramsay Snow, natural-born son of Roose Bolton, Lord of the Dreadfort and Warden of the North Get that out of my sight","['Balon Greyjoy', 'Yara Greyjoy']"
171,19,171,balon,Theon disobeyed my orders,"['Balon Greyjoy', 'Yara Greyjoy']"
172,19,172,balon,"The boy is a fool He cannot further the Greyjoy line I will not give up the lands I have seized, the strongholds I have taken Get this away from me","['Balon Greyjoy', 'Yara Greyjoy']"
173,19,173,yara,Hes your son,"['Balon Greyjoy', 'Yara Greyjoy']"
174,19,174,balon,Son? Hes not a man anymore,"['Balon Greyjoy', 'Yara Greyjoy']"
175,19,175,yara,Hes your son Hes my brother Hes a Greyjoy,"['Balon Greyjoy', 'Yara Greyjoy']"
176,19,176,balon,Watch yourself Ive made my decision,"['Balon Greyjoy', 'Yara Greyjoy']"
177,19,177,yara,And Ive made mine Im going to pick the fastest ship in our fleet,"['Balon Greyjoy', 'Yara Greyjoy']"
178,20,178,yara,Im going to choose the 50 best killers on the Iron Islands,['Yara Greyjoy']
179,20,179,man,Get those ropes,['Yara Greyjoy']
180,20,180,yara,Im going to sail up the Narrow Sea all the way to the Weeping Water Im going to march on the Dreadfort Im going to find my little brother and Im going to bring him home,['Yara Greyjoy']
181,20,181,bran,What is it?,['Yara Greyjoy']
182,20,182,jojen,Dragonglass,['Yara Greyjoy']
183,21,183,sam,We found them at the Fist Someone buried them a long time ago Someone wanted us to find them,"['Bran Stark', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam', 'Summer']"
184,21,184,bran,Why? What are they for?,"['Bran Stark', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam', 'Summer']"
185,21,185,sam,Killing white walkers,"['Bran Stark', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam', 'Summer']"
186,21,186,meera,How do you know that?,"['Bran Stark', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam', 'Summer']"
187,21,187,gilly,The walker came for my Baby And Sam-,"['Bran Stark', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam', 'Summer']"
188,21,188,meera,But no ones killed a white walker in thousands of years,"['Bran Stark', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam', 'Summer']"
189,21,189,sam,"Well, I suppose someone had to be the first","['Bran Stark', 'Hodor', 'Meera Reed', 'Jojen Reed', 'Samwell Tarly', 'Gilly', 'Baby Sam', 'Summer']"
