39,1,1,14,39,Eddard Stark,"Lord of the Seven Kingdoms and protector of the realm, I, Eddard of the House Stark, Lord of Winterfell and Warden of the North, sentence you to die","['Eddard Stark', 'Robb Stark', 'Theon Greyjoy', 'Bran Stark', 'Jon Snow']"
40,1,1,14,40,Jon Snow,You did well,"['Eddard Stark', 'Robb Stark', 'Theon Greyjoy', 'Bran Stark', 'Jon Snow']"
41,1,1,14,41,Eddard Stark,You understand why I did it?,"['Eddard Stark', 'Robb Stark', 'Theon Greyjoy', 'Bran Stark', 'Jon Snow']"
42,1,1,14,42,Bran Stark,Jon said he was a deserter,"['Eddard Stark', 'Robb Stark', 'Theon Greyjoy', 'Bran Stark', 'Jon Snow']"
43,1,1,14,43,Eddard Stark,But do you understand why I had to kill him?,"['Eddard Stark', 'Robb Stark', 'Theon Greyjoy', 'Bran Stark', 'Jon Snow']"
44,1,1,14,44,Bran Stark,Our way is the old way?,"['Eddard Stark', 'Robb Stark', 'Theon Greyjoy', 'Bran Stark', 'Jon Snow']"
45,1,1,14,45,Eddard Stark,The man who passes the sentence should swing the sword,"['Eddard Stark', 'Robb Stark', 'Theon Greyjoy', 'Bran Stark', 'Jon Snow']"
46,1,1,14,46,Bran Stark,Is it true he saw the White Walkers?,"['Eddard Stark', 'Robb Stark', 'Theon Greyjoy', 'Bran Stark', 'Jon Snow']"
47,1,1,14,47,Eddard Stark,The White Walkers have been gone for thousands of years,"['Eddard Stark', 'Robb Stark', 'Theon Greyjoy', 'Bran Stark', 'Jon Snow']"
48,1,1,14,48,Bran Stark,So he was lying?,"['Eddard Stark', 'Robb Stark', 'Theon Greyjoy', 'Bran Stark', 'Jon Snow']"
49,1,1,14,49,Eddard Stark,A madman sees what he sees,"['Eddard Stark', 'Robb Stark', 'Theon Greyjoy', 'Bran Stark', 'Jon Snow']"
50,1,1,15,50,Jon Snow,What is it?,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
51,1,1,15,51,Theon Greyjoy,Mountain lion?,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
52,1,1,15,52,Eddard Stark,There are no mountain lions in these woods,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
53,1,1,15,53,Theon Greyjoy,It's a freak,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
54,1,1,15,54,Eddard Stark,It's a direwolf,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
55,1,1,15,55,Eddard Stark,Tough old beast,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
56,1,1,15,56,Robb Stark,There are no direwolves south of the Wall,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
57,1,1,15,57,Jon Snow,Now there are five,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
58,1,1,15,58,Jon Snow,You want to hold it?,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
59,1,1,15,59,Bran Stark,Where will they go? Their mother's dead,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
60,1,1,15,60,Rodrik Cassel,They don't belong down here,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
61,1,1,15,61,Eddard Stark,Better a quick death They won't last without their mother,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
62,1,1,15,62,Theon Greyjoy,Right Give it here,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
63,1,1,15,63,Robb Stark,Put away your blade,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
64,1,1,15,64,Theon Greyjoy,"I take orders from your father, not you","['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
65,1,1,15,65,Bran Stark,"Please, father","['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
66,1,1,15,66,Eddard Stark,"I'm sorry, Bran","['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
67,1,1,15,67,Jon Snow,Lord Stark? There are five pups One for each of the Stark children The direwolf is the sigil of your House They were meant to have them,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
68,1,1,15,68,Eddard Stark,"You will train them yourselves You will feed them yourselves And if they die, you will bury them yourselves","['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
69,1,1,15,69,Bran Stark,What about you?,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
70,1,1,15,70,Jon Snow,I'm not a Stark Get on,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
71,1,1,15,71,Robb Stark,What is it?,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
72,1,1,15,72,Theon Greyjoy,"The runt of the litter That one's yours, Snow","['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
73,1,1,16,73,Jaime Lannister,"As your brother, I feel it's my duty to warn you You worry too much It's starting to show","['Cersei Lannister', 'Jaime Lannister']"
74,1,1,16,74,Cersei Lannister,"And you never worry about anything When we were seven, you jumped off the cliffs as Casterly Rock One hundred foot drop into the water And you were never afraid","['Cersei Lannister', 'Jaime Lannister']"
75,1,1,16,75,Jaime Lannister,There was nothing to be afraid of until you told father We're Lannisters Lannisters don't act like fools,"['Cersei Lannister', 'Jaime Lannister']"
76,1,1,16,76,Cersei Lannister,What if Jon Arryn told someone?,"['Cersei Lannister', 'Jaime Lannister']"
77,1,1,16,77,Jaime Lannister,But who would he tell?,"['Cersei Lannister', 'Jaime Lannister']"
78,1,1,16,78,Cersei Lannister,My husband,"['Cersei Lannister', 'Jaime Lannister']"
79,1,1,16,79,Jaime Lannister,"If he told the king, both our heads would be skewered on the city gates by now Whatever Jon Arryn knew or didn't know, it died with him And Robert will choose a new Hand of the king, someone to do his job while he's off fucking boars and hunting whores Or is it the other way around? And life will go on","['Cersei Lannister', 'Jaime Lannister']"
80,1,1,16,80,Cersei Lannister,You should be the Hand of the king,"['Cersei Lannister', 'Jaime Lannister']"
81,1,1,16,81,Jaime Lannister,"That's an honor I can do without Their days are too long, their lives are too short","['Cersei Lannister', 'Jaime Lannister']"
82,1,1,17,82,Catelyn Stark,All these years and I still feel like an outsider when I come here,"['Catelyn Stark', 'Eddard Stark']"
83,1,1,17,83,Eddard Stark,You have five northern children You're not an outsider,"['Catelyn Stark', 'Eddard Stark']"
84,1,1,17,84,Catelyn Stark,I wonder if the old gods agree,"['Catelyn Stark', 'Eddard Stark']"
85,1,1,17,85,Eddard Stark,It's your gods with all the rules,"['Catelyn Stark', 'Eddard Stark']"
86,1,1,17,86,Catelyn Stark,"I am so sorry, my love","['Catelyn Stark', 'Eddard Stark']"
87,1,1,17,87,Eddard Stark,Tell me,"['Catelyn Stark', 'Eddard Stark']"
88,1,1,17,88,Catelyn Stark,There was a raven from Kings Landing Jon Arryn is dead A fever took him I know he was like a father to you,"['Catelyn Stark', 'Eddard Stark']"
89,1,1,17,89,Eddard Stark,Your sister The boy,"['Catelyn Stark', 'Eddard Stark']"
90,1,1,17,90,Catelyn Stark,They both have their health Gods be good The raven brought more news The king rides for Winterfell With the queen and all the rest of them,"['Catelyn Stark', 'Eddard Stark']"
91,1,1,17,91,Eddard Stark,"He's coming this far North, there's only one thing he's after","['Catelyn Stark', 'Eddard Stark']"
92,1,1,17,92,Catelyn Stark,"You can always say no, Ned","['Catelyn Stark', 'Eddard Stark']"
93,1,1,18,93,Catelyn Stark,We need plenty of candles for Lord Tyrion's chamber I'm told he reads all night,['Catelyn Stark']
94,1,1,18,94,Maester Luwin,I'm told he drinks all night,['Catelyn Stark']
95,1,1,18,95,Catelyn Stark,How much could he possibly drink? A man of his stature,['Catelyn Stark']
96,1,1,18,96,Maester Luwin,We've brought up eight barrels of ale from the cellar Perhaps we'll find out,['Catelyn Stark']
97,1,1,18,97,Catelyn Stark,"In any case, candles",['Catelyn Stark']
98,1,1,19,98,Jon Snow,Why's your mother so dead-set on us getting pretty for the king?,"['Robb Stark', 'Theon Greyjoy', 'Jon Snow']"
99,1,1,19,99,Theon Greyjoy,"It's for the queen, I bet I hear she","['Robb Stark', 'Theon Greyjoy', 'Jon Snow']"
100,1,1,19,100,Robb Stark,I hear the prince is a right royal prick,"['Robb Stark', 'Theon Greyjoy', 'Jon Snow']"
101,1,1,19,101,Theon Greyjoy,Think of all those southern girls he gets to stab with his right royal prick,"['Robb Stark', 'Theon Greyjoy', 'Jon Snow']"
102,1,1,19,102,Robb Stark,"Go on, Tommy, shave him good He's never met a girl he likes better than his own hair","['Robb Stark', 'Theon Greyjoy', 'Jon Snow']"
103,1,1,20,103,Catelyn Stark,"Gods, but they grow fast Brandon","['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
104,1,1,20,104,Bran Stark,I saw the king! He's got hundreds of people,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
105,1,1,20,105,Catelyn Stark,How many times have I told you No climbing,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
106,1,1,20,106,Bran Stark,But he's coming right now! Down our road,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
107,1,1,20,107,Catelyn Stark,I want you to promise me No more climbing,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
108,1,1,20,108,Bran Stark,I promise,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
109,1,1,20,109,Catelyn Stark,D'you know what?,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
110,1,1,20,110,Bran Stark,What?,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
111,1,1,20,111,Catelyn Stark,You always look at your feet before you lie Run and find your father Tell him the king is close,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
112,1,1,20,112,Catelyn Stark,"Where's Arya? Sansa, where's your sister?","['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
113,1,1,20,113,Eddard Stark,"Hey,, hey, hey, hey What are you doing with that on?","['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
114,1,1,20,114,Arya Stark,Move,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
115,1,1,20,115,Eddard Stark,Your Grace,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
116,1,1,20,116,Robert Baratheon,You've got fat,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
117,1,1,20,117,Robert Baratheon,Cat,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
118,1,1,20,118,Catelyn Stark,Your Grace,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
119,1,1,20,119,Robert Baratheon,Nine years Why haven't I seen you? Where the hell have you been?,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
120,1,1,20,120,Eddard Stark,"Guarding the North for you, Your Grace Winterfell is yours","['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
121,1,1,20,121,Arya Stark,Where's the Imp?,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
122,1,1,20,122,Sansa Stark,Will you shut up?,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
123,1,1,20,123,Robert Baratheon,"Who have we here? You must be Robb My, you're a pretty one Your name is?","['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
124,1,1,20,124,Arya Stark,Arya,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
125,1,1,20,125,Robert Baratheon,Ooh Show us your muscles You'll be a soldier,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
126,1,1,20,126,Arya Stark,That's Jaime Lannister The queen's twin brother,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
127,1,1,20,127,Sansa Stark,Would you please shut up,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
128,1,1,20,128,Eddard Stark,My queen,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
129,1,1,20,129,Catelyn Stark,My queen,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
130,1,1,20,130,Robert Baratheon,Take me to your crypt I want to pay my respects,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
131,1,1,20,131,Cersei Lannister,"We've been riding for a month, my love Surely the dead can wait","['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
132,1,1,20,132,Robert Baratheon,Ned,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
133,1,1,20,133,Arya Stark,Where's the Imp?,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
134,1,1,20,134,Cersei Lannister,Where is our brother? Go find the little beast,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
135,1,1,21,135,Eddard Stark,Tell me about Jon Arryn,['Eddard Stark']
136,1,1,21,136,Robert Baratheon,"One minute he was fine, and then Burned right through him, whatever it was I loved that man",['Eddard Stark']
137,1,1,21,137,Eddard Stark,We both did,['Eddard Stark']
138,1,1,21,138,Robert Baratheon,"He never had to teach you much, but me You remember me at 16? All I wanted to do was crack skulls and fuck girls He showed me what was what",['Eddard Stark']
139,1,1,21,139,Eddard Stark,Aye,['Eddard Stark']
140,1,1,21,140,Robert Baratheon,"Don't look at me like that Not his fault I didn't listen I need you, Ned Down at Kings Landing Not up here, where you're no damn use to anybody Lord Eddard Stark, I would name you the Hand of the king",['Eddard Stark']
141,1,1,21,141,Eddard Stark,I'm not worthy of the honor,['Eddard Stark']
142,1,1,21,142,Robert Baratheon,"I'm not trying to honor you I'm trying to get you to run my kingdom while I eat, drink, and whore my way to an early grave Damn it, Ned, stand up You helped me win the Iron Throne, now help me keep the damn thing We were meant to rule together If your sister had lived, we would have been bound by blood Well, it's not too late I have a son, you have a daughter We'll join our Houses",['Eddard Stark']
143,1,1,22,143,Tyrion Lannister,Mmh It is true what they say about the Northern girls,"['Jaime Lannister', 'Tyrion Lannister']"
144,1,1,22,144,Ros,Did you hear the king's in Winterfell?,"['Jaime Lannister', 'Tyrion Lannister']"
145,1,1,22,145,Tyrion Lannister,I did hear something about that,"['Jaime Lannister', 'Tyrion Lannister']"
146,1,1,22,146,Ros,And the queen And her twin brother They say that he is the most handsome man in the Seven Kingdoms,"['Jaime Lannister', 'Tyrion Lannister']"
147,1,1,22,147,Tyrion Lannister,And the other brother?,"['Jaime Lannister', 'Tyrion Lannister']"
148,1,1,22,148,Ros,The queen has two brothers?,"['Jaime Lannister', 'Tyrion Lannister']"
149,1,1,22,149,Tyrion Lannister,There's the pretty one And there's the clever one,"['Jaime Lannister', 'Tyrion Lannister']"
150,1,1,22,150,Ros,I hear they call him the Imp,"['Jaime Lannister', 'Tyrion Lannister']"
151,1,1,22,151,Tyrion Lannister,I hear he hates that nickname,"['Jaime Lannister', 'Tyrion Lannister']"
152,1,1,22,152,Ros,Oh? I hear he's more than earned it I hear he's a drunken little lecher into all manner of perversions,"['Jaime Lannister', 'Tyrion Lannister']"
153,1,1,22,153,Tyrion Lannister,Clever girl,"['Jaime Lannister', 'Tyrion Lannister']"
154,1,1,22,154,Ros,"We've been expecting you, Lord Tyrion","['Jaime Lannister', 'Tyrion Lannister']"
155,1,1,22,155,Tyrion Lannister,Have you?,"['Jaime Lannister', 'Tyrion Lannister']"
156,1,1,22,156,Tyrion Lannister,The gods gave me one blessing,"['Jaime Lannister', 'Tyrion Lannister']"
157,1,1,22,157,Jaime Lannister,Don't get up,"['Jaime Lannister', 'Tyrion Lannister']"
158,1,1,22,158,Tyrion Lannister,"Should I explain to you the meaning of a closed door in a whorehouse, brother?","['Jaime Lannister', 'Tyrion Lannister']"
159,1,1,22,159,Jaime Lannister,"You've much to teach me, no doubt But our sister craves your attention","['Jaime Lannister', 'Tyrion Lannister']"
160,1,1,22,160,Tyrion Lannister,"She has odd cravings, our sister","['Jaime Lannister', 'Tyrion Lannister']"
161,1,1,22,161,Jaime Lannister,"A family trait Now, the Starks are feasting us at sundown Don't leave me alone with these people","['Jaime Lannister', 'Tyrion Lannister']"
162,1,1,22,162,Tyrion Lannister,"I'm sorry, I've begun the feast a bit early And this is the first of many courses","['Jaime Lannister', 'Tyrion Lannister']"
